USER	ITEM	SCORE
135	31980	1
135	6	1
135	3794	1
135	40848	1
135	37831	1
136	12891	19
136	36139	17
136	27447	11
136	1124	10
136	38086	8
136	22563	7
136	25273	7
136	15458	7
136	37049	6
136	22340	6
136	2837	6
136	16730	6
136	7357	6
136	12225	6
136	31131	6
136	26191	5
136	16132	5
136	29366	5
136	17803	5
136	21555	5
137	38834	1
137	22743	1
137	37233	1
138	16191	2
138	25070	2
138	4554	1
138	19545	1
138	36664	1
138	34287	1
138	41844	1
138	21643	1
138	17322	1
138	35833	1
138	27184	1
138	33626	1
138	36531	1
138	33234	1
138	6976	1
138	14054	1
138	14190	1
138	22905	1
138	11171	1
138	41312	1
139	38540	3
139	13616	3
139	17746	2
139	39333	2
139	13837	2
139	11730	2
139	21115	2
139	39824	2
139	38101	2
139	41406	2
139	3147	1
139	28164	1
139	2391	1
139	5400	1
139	6628	1
139	17938	1
139	37558	1
139	39635	1
139	26966	1
139	4945	1
140	17505	3
140	36329	3
140	38531	2
140	39119	2
140	11475	2
140	43288	2
140	18034	2
140	42432	2
140	35793	2
140	14810	1
140	17763	1
140	26596	1
140	33683	1
140	16278	1
140	12546	1
140	28200	1
140	24415	1
140	37369	1
140	36034	1
140	38372	1
141	21253	2
141	19943	2
141	38968	1
141	28418	1
141	38258	1
141	1907	1
141	28724	1
141	1480	1
141	22161	1
141	39500	1
141	23125	1
141	41283	1
141	7097	1
141	12184	1
141	6041	1
141	11563	1
141	7833	1
141	29384	1
141	41777	1
141	23809	1
142	34134	1
142	33398	1
142	4314	1
142	3889	1
142	41539	1
142	33146	1
142	41728	1
142	7531	1
142	38923	1
142	39280	1
142	12918	1
142	1529	1
142	40872	1
142	31554	1
142	7418	1
142	4381	1
142	22279	1
142	27468	1
142	29208	1
143	14620	3
143	1217	3
143	29527	3
143	38014	2
143	33054	2
143	25669	2
143	8356	2
143	18790	1
143	31231	1
143	15949	1
143	6728	1
143	4567	1
143	3346	1
143	11369	1
143	2892	1
143	21180	1
143	1578	1
143	42267	1
143	42472	1
143	30915	1
144	185	1
144	43466	1
144	32316	1
144	44296	1
144	19184	1
144	8136	1
144	8201	1
144	22349	1
144	28721	1
144	17835	1
145	23900	2
145	5309	2
145	15783	1
145	34258	1
145	36771	1
145	1716	1
145	16180	1
145	22428	1
145	21768	1
145	8191	1
145	16829	1
145	12021	1
145	22669	1
145	15066	1
145	188	1
145	12257	1
145	6596	1
145	773	1
145	24269	1
145	24612	1
146	8337	1
146	37232	1
146	30389	1
146	3552	1
146	2051	1
146	32290	1
146	15675	1
146	12133	1
146	4314	1
147	31849	1
147	3606	1
147	24122	1
147	17327	1
147	4045	1
147	3285	1
147	10483	1
147	26976	1
147	4641	1
147	32488	1
147	19756	1
147	6858	1
147	4210	1
147	22315	1
147	10174	1
147	14556	1
147	10377	1
148	34153	1
148	33359	1
148	24197	1
148	28356	1
148	21178	1
148	34661	1
149	8726	7
149	29506	4
149	7040	4
149	38523	3
149	26173	3
149	14123	3
149	16831	2
149	30687	2
149	20055	2
149	14855	2
149	13012	2
149	34845	2
149	37163	2
149	3356	2
149	40976	2
149	7115	2
149	39538	2
149	21696	2
149	23928	2
149	17707	2
150	15740	6
150	43451	6
150	32865	5
150	26515	5
150	35982	4
150	7779	4
150	9990	4
150	37703	3
150	11326	3
150	30378	3
150	3342	3
150	6604	3
150	40770	2
150	3719	2
150	24185	2
150	32565	2
150	33610	2
150	27298	2
150	44154	2
150	11717	2
151	12190	2
151	8909	1
151	28573	1
151	15384	1
151	40878	1
151	22150	1
151	39067	1
151	23505	1
151	5413	1
151	27194	1
151	6745	1
151	10838	1
151	19028	1
151	6046	1
151	3554	1
151	3801	1
151	27148	1
151	2641	1
151	4608	1
151	39170	1
152	22447	1
152	11985	1
152	27622	1
152	42490	1
152	25897	1
152	28893	1
152	17701	1
152	22307	1
152	33462	1
152	37497	1
152	2241	1
152	29612	1
153	8742	1
153	17422	1
153	34387	1
153	28960	1
153	16432	1
153	41777	1
153	7333	1
153	36780	1
153	17677	1
153	33614	1
153	17487	1
153	30938	1
153	25890	1
153	10409	1
153	11223	1
153	19442	1
153	28194	1
153	15472	1
153	9281	1
153	21990	1
154	6046	1
154	4049	1
154	22676	1
154	34882	1
154	28372	1
154	1155	1
154	7330	1
154	25121	1
154	4714	1
154	16191	1
154	15273	1
154	4290	1
154	25070	1
154	20466	1
155	8295	1
155	36008	1
155	19919	1
155	3979	1
156	13744	2
156	17478	2
156	38508	2
156	23688	2
156	29301	2
156	34373	1
156	12514	1
156	39488	1
156	25040	1
156	21806	1
156	12654	1
156	26262	1
156	42101	1
156	41645	1
156	4680	1
156	34103	1
156	4410	1
156	29846	1
156	22098	1
156	22658	1
157	34148	1
157	10665	1
157	24354	1
157	2002	1
157	37291	1
157	1386	1
157	13984	1
158	41728	2
158	24220	2
158	20936	2
158	12255	2
158	7372	1
158	39967	1
158	2366	1
158	12121	1
158	32623	1
158	9796	1
158	34216	1
158	12663	1
158	9388	1
158	11806	1
158	25185	1
158	21423	1
159	31245	1
159	14294	1
159	8462	1
159	6752	1
159	27543	1
159	7507	1
159	31466	1
159	3692	1
159	6854	1
159	29577	1
160	27688	1
160	9121	1
160	40199	1
160	6961	1
160	11793	1
160	2492	1
161	38971	1
161	38120	1
161	38389	1
161	36498	1
161	44262	1
161	33461	1
161	4131	1
161	12818	1
161	5485	1
161	22905	1
161	1063	1
161	23265	1
161	16191	1
161	18510	1
161	35967	1
161	7893	1
161	24506	1
161	22687	1
161	25070	1
161	29630	1
162	38170	1
162	34173	1
162	30783	1
163	37859	4
163	1793	4
163	37244	4
163	25744	3
163	16683	3
163	1361	2
163	43390	2
163	2538	2
163	21670	2
163	18376	2
163	12781	2
163	37397	1
163	40771	1
163	40230	1
163	29713	1
163	5076	1
163	17302	1
163	37551	1
163	2038	1
163	26425	1
164	10740	1
164	37709	1
164	3774	1
164	12427	1
164	39214	1
164	19659	1
164	33077	1
164	21567	1
164	30011	1
164	3017	1
164	25882	1
164	17015	1
164	24021	1
164	740	1
164	1683	1
164	4528	1
164	9849	1
164	18031	1
164	23553	1
164	34127	1
165	28418	1
165	27069	1
165	4780	1
165	1907	1
165	32312	1
165	8937	1
165	2682	1
165	20527	1
165	37998	1
165	30894	1
165	43273	1
165	10161	1
165	34071	1
165	19976	1
165	38737	1
165	13866	1
165	29259	1
165	831	1
165	33727	1
165	37683	1
166	6352	1
166	11326	1
166	17443	1
166	8062	1
166	38027	1
166	35412	1
166	29330	1
166	8119	1
166	14944	1
166	10229	1
166	21820	1
166	42193	1
166	18624	1
166	18293	1
167	16191	7
167	34194	6
167	25070	5
167	2920	4
167	17207	3
167	749	3
167	20136	3
167	2074	2
167	39575	2
167	7410	2
167	23272	2
167	37195	2
167	39924	2
167	11513	2
167	29923	2
167	752	2
167	40912	2
167	19579	2
167	21656	2
167	31615	2
168	31036	3
168	1300	2
168	9316	2
168	35751	2
168	18360	2
168	14102	2
168	28914	2
168	3509	2
168	1475	2
168	4887	1
168	24471	1
168	28197	1
168	20520	1
168	43012	1
168	15458	1
168	15358	1
168	21924	1
168	32907	1
168	17684	1
168	18145	1
169	4780	1
169	9401	1
169	6702	1
169	22737	1
170	15674	2
170	28971	2
170	31036	2
170	22828	2
170	13373	2
170	2000	2
170	36524	2
170	19340	2
170	7192	1
170	13412	1
170	13757	1
170	6187	1
170	18865	1
170	13110	1
170	12796	1
170	13255	1
170	17061	1
170	2766	1
170	8668	1
170	17947	1
171	18865	9
171	12796	8
171	15674	7
171	3424	5
171	31036	5
171	13757	4
171	20113	4
171	13373	4
171	3980	4
171	9070	4
171	28971	3
171	10283	3
171	17314	2
171	29261	2
171	3322	2
171	13288	2
171	14743	2
171	16361	2
171	6187	2
171	28754	2
172	20055	19
172	23081	14
172	14706	14
172	22339	12
172	29506	9
172	42075	8
172	13012	8
172	27780	7
172	12376	7
172	8620	7
172	10823	7
172	42121	6
172	43463	6
172	12385	6
172	39538	6
172	11036	6
172	17707	6
172	30976	6
172	34845	6
172	16360	5
173	6961	1
173	11793	1
173	2492	1
174	11713	3
174	44154	2
174	12947	2
174	2417	2
174	13138	2
174	16366	1
174	9336	1
174	30321	1
174	23731	1
174	8321	1
174	29658	1
174	23237	1
174	22307	1
174	17709	1
174	28186	1
174	25824	1
174	13012	1
174	31643	1
174	31355	1
174	3629	1
175	36139	9
175	18283	3
175	41387	3
175	2185	3
175	38086	3
175	15458	3
175	30060	2
175	8931	2
175	10932	2
175	19543	2
175	35814	2
175	12719	2
175	31869	2
175	16960	2
175	23973	2
175	40457	2
175	32085	2
175	3213	2
175	24471	2
175	26417	2
176	44079	1
176	3416	1
177	23942	1
177	4484	1
177	15511	1
177	352	1
177	3031	1
177	1607	1
177	41864	1
177	1757	1
178	10366	1
178	24930	1
178	11545	1
178	40794	1
178	22597	1
179	30398	1
179	18901	1
179	24456	1
179	39349	1
179	32175	1
179	7445	1
179	7295	1
179	39845	1
179	20063	1
179	7635	1
179	36663	1
179	4708	1
179	6870	1
179	30707	1
179	32264	1
179	20506	1
180	2660	1
180	24395	1
180	27178	1
180	39880	1
180	29851	1
180	25338	1
180	25347	1
181	16327	8
181	267	8
181	13023	7
181	44154	5
181	31705	5
181	2417	5
181	6648	5
181	15740	5
181	24256	4
181	43705	4
181	41683	4
181	19438	4
181	26387	4
181	21775	4
181	40964	4
181	34352	4
181	42643	3
181	31674	3
181	44214	3
181	23673	3
182	41207	4
182	13043	3
182	24544	3
182	26960	2
182	26173	1
182	18103	1
182	4484	1
182	24771	1
182	31395	1
182	5978	1
182	19571	1
182	29530	1
182	3782	1
182	33010	1
182	4377	1
182	3183	1
182	25012	1
182	1976	1
182	35840	1
182	14551	1
183	21885	1
183	21190	1
183	38004	1
183	27675	1
183	3709	1
183	24373	1
183	18525	1
183	20896	1
183	21845	1
183	42869	1
184	6648	11
184	5766	6
184	31643	6
184	23642	5
184	23697	4
184	24472	4
184	21795	4
184	35193	4
184	22497	3
184	29310	3
184	18034	3
184	32357	3
184	1334	3
184	6382	2
184	4893	2
184	23731	2
184	25967	2
184	9110	2
184	18716	2
184	32930	2
185	21670	5
185	19453	2
185	41047	1
185	15511	1
185	32068	1
185	15038	1
185	43698	1
185	13368	1
185	29916	1
185	3377	1
185	9850	1
185	41402	1
185	30271	1
185	9600	1
185	27665	1
185	18036	1
185	10140	1
185	18076	1
185	23538	1
185	31092	1
186	40098	1
186	14968	1
186	9943	1
186	31832	1
186	8174	1
186	40061	1
186	37344	1
186	8153	1
186	13126	1
186	35657	1
186	22115	1
186	19424	1
186	29909	1
187	16191	3
187	17207	3
187	25070	3
187	749	3
187	20136	3
187	2920	2
187	39924	2
187	11513	2
187	29923	2
187	752	2
187	11527	1
187	34194	1
187	18590	1
187	26173	1
187	43429	1
187	37195	1
187	7459	1
187	5451	1
187	40912	1
187	17944	1
188	29506	5
188	7040	5
188	20055	4
188	8726	4
188	31091	3
188	3356	3
188	24602	3
188	7115	3
188	37163	3
188	22339	2
188	16831	2
188	12320	2
188	34845	2
188	42771	2
188	6789	2
188	2381	2
188	33847	1
188	21564	1
188	16803	1
188	36295	1
189	41983	2
189	32791	2
189	4754	1
189	1004	1
189	8797	1
189	278	1
189	40188	1
189	35054	1
189	38873	1
189	33945	1
189	41364	1
189	35338	1
189	37397	1
189	19199	1
189	23508	1
189	30876	1
189	39578	1
189	19122	1
189	7848	1
189	17431	1
190	26634	6
190	19159	5
190	32384	3
190	28467	2
190	26933	2
190	15232	2
190	14355	2
190	43686	1
190	1510	1
190	23675	1
190	15799	1
190	16649	1
190	40747	1
190	10521	1
190	8071	1
190	19937	1
190	43756	1
190	33900	1
190	36223	1
190	3827	1
191	17799	7
191	660	3
191	7900	3
191	37443	3
191	25820	2
191	23552	2
191	28377	2
191	39538	2
191	31245	2
191	9180	2
191	37827	2
191	30687	2
191	43638	2
191	26073	2
191	27467	2
191	4476	2
191	33655	1
191	27852	1
191	6798	1
191	38546	1
192	32541	1
192	18396	1
192	41356	1
192	26563	1
192	25503	1
192	13770	1
192	43325	1
192	43594	1
192	34769	1
192	9602	1
192	13003	1
192	21808	1
192	25339	1
192	43476	1
192	34671	1
192	21126	1
192	36159	1
192	34854	1
193	34984	1
193	271	1
193	27058	1
193	23491	1
193	29323	1
193	28087	1
193	41446	1
193	31989	1
193	20778	1
193	12924	1
193	29144	1
193	30849	1
193	42037	1
193	23191	1
193	22998	1
194	5961	3
194	35014	2
194	21052	2
194	31310	2
194	32741	2
194	15511	1
194	43622	1
194	38812	1
194	28002	1
194	14379	1
194	17581	1
194	33852	1
194	25675	1
194	41697	1
194	38284	1
194	25248	1
194	37156	1
194	18809	1
194	31245	1
194	11031	1
195	12912	2
195	18781	1
195	33780	1
195	42373	1
195	21491	1
195	44109	1
195	13228	1
195	24953	1
195	10026	1
195	21386	1
195	24939	1
195	43964	1
195	17806	1
196	43962	1
196	11672	1
196	12663	1
196	15423	1
196	36202	1
197	40597	1
197	38129	1
197	25957	1
197	17717	1
197	1727	1
197	33419	1
197	44234	1
197	11449	1
197	14823	1
197	4236	1
197	41270	1
197	40365	1
197	31037	1
197	37227	1
197	37212	1
197	42203	1
197	25949	1
197	6726	1
197	42106	1
197	24070	1
198	398	3
198	33237	3
198	14133	2
198	29121	2
198	28257	2
198	15672	2
198	18767	2
198	4780	2
198	30459	1
198	6858	1
198	41050	1
198	786	1
198	2945	1
198	25864	1
198	19103	1
198	12358	1
198	16196	1
198	25729	1
198	33567	1
198	3286	1
199	35272	1
199	37472	1
199	447	1
199	9136	1
199	10960	1
199	30738	1
199	35050	1
199	42205	1
199	37251	1
199	15152	1
199	8684	1
199	18726	1
199	412	1
199	33611	1
200	15674	2
200	31036	2
200	31091	1
200	13757	1
200	17314	1
200	39729	1
200	27281	1
200	3429	1
200	10839	1
200	16361	1
200	6187	1
200	3980	1
200	2354	1
200	7475	1
200	20113	1
200	18080	1
200	10283	1
200	4056	1
200	43035	1
200	32059	1
201	18865	3
201	6141	2
201	39095	2
201	7192	1
201	39160	1
201	21717	1
201	19738	1
201	6353	1
201	733	1
201	17009	1
201	15674	1
201	9419	1
201	17369	1
201	6714	1
201	33946	1
201	1360	1
201	18447	1
201	3429	1
201	34298	1
201	39278	1
202	2484	2
202	33456	2
202	7663	1
202	38235	1
202	4116	1
202	31878	1
202	40576	1
202	18299	1
202	972	1
202	29508	1
202	10781	1
202	31281	1
202	9299	1
202	6174	1
202	43541	1
202	35855	1
202	10067	1
202	34815	1
202	16265	1
202	18701	1
203	43479	9
203	27101	5
203	30596	3
203	34846	3
203	6650	3
203	28173	3
203	4961	3
203	5990	2
203	43818	2
203	40230	2
203	3013	2
203	18193	2
203	12151	2
203	32321	2
203	36291	2
203	30547	2
203	5914	1
203	17535	1
203	23229	1
203	11672	1
204	712	1
204	10766	1
204	27348	1
204	43802	1
204	38909	1
204	35423	1
204	43982	1
204	30472	1
204	11501	1
204	27699	1
204	21243	1
204	756	1
204	21966	1
204	39750	1
204	31365	1
205	20176	1
206	27080	1
206	36038	1
206	21139	1
206	9049	1
206	41774	1
206	3724	1
206	43746	1
206	25953	1
206	2240	1
206	13513	1
206	32366	1
206	27261	1
206	6409	1
207	3050	5
207	28298	4
207	29373	4
207	40880	3
207	37025	3
207	26562	3
207	19406	3
207	5253	3
207	5435	3
207	40507	3
207	33678	3
207	14173	3
207	43302	3
207	32281	3
207	27916	3
207	25431	2
207	33571	2
207	21949	2
207	13092	2
207	39124	2
208	31959	13
208	32387	12
208	43699	8
208	33237	7
208	17339	6
208	9874	5
208	8954	5
208	16686	5
208	38540	5
208	40269	5
208	44219	5
208	10480	5
208	199	5
208	32482	4
208	377	4
208	41259	4
208	18995	4
208	8590	4
208	19013	4
208	41451	4
209	36102	2
209	38741	1
209	28418	1
209	11859	1
209	1907	1
209	2228	1
209	30084	1
209	23135	1
209	31863	1
209	41837	1
209	18278	1
209	5033	1
209	22015	1
209	2615	1
209	44004	1
209	33134	1
209	12281	1
209	2808	1
210	15541	7
210	44154	3
210	41246	3
210	39579	2
210	114	2
210	10723	2
210	28111	2
210	16366	2
210	42357	2
210	27981	2
210	20616	2
210	24769	1
210	15683	1
210	16017	1
210	886	1
210	42490	1
210	11024	1
210	42814	1
210	26215	1
210	10185	1
211	8440	2
211	28555	1
211	27490	1
211	43489	1
211	29450	1
211	8136	1
211	3565	1
211	3151	1
211	26270	1
211	11120	1
211	34244	1
211	15050	1
211	22782	1
211	25320	1
211	21658	1
211	29318	1
211	36017	1
211	33678	1
212	34953	3
212	39250	3
212	42992	3
212	20910	2
212	42421	2
212	3921	2
212	24216	2
212	17117	2
212	8871	2
212	32896	2
212	3969	2
212	23448	1
212	39107	1
212	31835	1
212	2074	1
212	37296	1
212	25488	1
212	42326	1
212	37726	1
212	3711	1
213	14096	1
213	18921	1
213	27917	1
213	26826	1
213	39570	1
213	31035	1
213	4041	1
213	5542	1
213	5855	1
213	26551	1
213	2868	1
213	19400	1
213	23292	1
213	17934	1
213	29355	1
214	36139	2
214	15458	2
214	15674	1
214	19474	1
214	6270	1
214	8838	1
214	15735	1
214	5010	1
214	5457	1
215	5969	1
215	34835	1
215	25908	1
215	37636	1
215	10176	1
215	32310	1
215	9104	1
215	38767	1
216	28389	1
216	39216	1
216	3434	1
216	39096	1
216	25487	1
216	15353	1
216	31749	1
216	16073	1
216	35170	1
216	23643	1
216	5117	1
217	38662	2
217	9313	2
217	36186	2
217	12150	2
217	724	1
217	6203	1
217	37038	1
217	32719	1
217	2871	1
217	27715	1
217	14407	1
217	21496	1
217	6942	1
217	15155	1
217	29498	1
217	17952	1
217	38753	1
217	30354	1
217	15460	1
217	5081	1
218	10556	1
218	1078	1
218	34776	1
218	5408	1
218	2264	1
218	35487	1
219	38170	1
219	34173	1
219	30783	1
220	11076	1
220	33654	1
220	22447	1
220	29872	1
220	37497	1
220	26462	1
220	25997	1
220	20496	1
220	8423	1
220	4162	1
221	34325	1
221	17560	1
221	28587	1
221	40080	1
221	14856	1
221	21360	1
221	33417	1
221	17781	1
221	23297	1
221	8083	1
222	9181	1
222	31325	1
222	16273	1
222	11002	1
222	42601	1
222	548	1
222	18081	1
222	1307	1
222	37268	1
222	31672	1
222	9695	1
222	14416	1
222	28389	1
222	39216	1
222	19022	1
222	40813	1
222	1236	1
222	5271	1
222	3020	1
222	20588	1
223	12053	2
223	6650	1
223	5649	1
223	26560	1
223	19116	1
223	33678	1
224	22164	2
224	32020	2
224	16191	2
224	27683	1
224	40033	1
224	42125	1
224	33937	1
224	36365	1
224	22169	1
224	36969	1
224	25677	1
224	24633	1
224	20032	1
224	35007	1
224	20794	1
224	14294	1
224	14964	1
224	25070	1
224	31016	1
224	22659	1
225	26493	1
225	7967	1
225	2325	1
225	3487	1
225	13463	1
225	5523	1
225	3448	1
225	8150	1
225	5416	1
225	19740	1
225	204	1
225	9228	1
225	26743	1
226	4780	6
226	28401	4
226	5154	3
226	12012	3
226	20612	3
226	37527	3
226	5301	2
226	8073	2
226	38065	2
226	22598	2
226	41282	2
226	15842	2
226	13012	2
226	2799	2
226	1734	2
226	13014	2
226	38413	2
226	3553	2
226	15009	2
226	31595	2
227	14294	1
227	23265	1
227	8000	1
227	15369	1
227	4333	1
227	23920	1
227	24392	1
228	21954	1
228	37656	1
228	20599	1
229	42038	2
229	9488	2
229	39601	2
229	43483	1
229	32042	1
230	28582	2
230	37109	2
230	21664	1
230	16198	1
230	19760	1
230	38047	1
230	32396	1
230	41054	1
230	40122	1
230	42426	1
230	43042	1
230	5084	1
230	35442	1
230	27827	1
230	17119	1
230	19054	1
230	16816	1
230	20551	1
230	15685	1
231	34372	31
231	10751	19
231	1840	11
231	39950	10
231	40022	9
231	36644	9
231	23441	8
231	41148	8
231	27102	7
231	37352	7
231	7714	7
231	26469	7
231	23405	6
231	23031	6
231	5773	6
231	22197	6
231	5990	5
231	26659	5
231	28304	5
231	16090	5
232	17799	2
232	35051	2
232	12610	2
232	26536	1
232	23304	1
232	35922	1
232	40148	1
232	41737	1
232	611	1
232	37950	1
232	20343	1
232	18508	1
232	37443	1
232	25494	1
232	27984	1
232	25281	1
232	8680	1
233	42092	3
233	37365	2
233	34559	2
233	14790	2
233	35006	2
233	2344	2
233	27897	1
233	22732	1
233	18164	1
233	3802	1
233	12257	1
233	41439	1
233	24619	1
233	3460	1
233	10442	1
233	76	1
233	16943	1
233	1010	1
233	33926	1
233	3021	1
234	36537	1
234	2920	1
234	3121	1
234	37195	1
234	37279	1
234	19402	1
234	31309	1
234	25664	1
234	3731	1
234	25121	1
234	19127	1
234	39743	1
234	5978	1
234	6043	1
234	17141	1
234	5038	1
234	41802	1
234	24090	1
234	12945	1
234	21513	1
235	33535	18
235	9872	14
235	14617	12
235	20181	11
235	8453	10
235	26722	10
235	32281	10
235	43266	8
235	41497	6
235	29202	6
235	40478	5
235	22465	5
235	3965	4
235	18782	3
235	12465	3
235	13618	3
235	36096	3
235	15153	3
235	10606	3
235	28895	3
236	14517	2
236	15113	1
236	13144	1
236	2383	1
236	4780	1
236	18061	1
236	31520	1
236	3475	1
236	9181	1
236	42791	1
236	31325	1
236	38117	1
236	10756	1
236	35500	1
236	22488	1
236	42620	1
236	10186	1
236	25040	1
236	13798	1
236	44275	1
237	27106	4
237	35670	4
237	15148	3
237	1300	2
237	1242	2
237	1933	2
237	20239	2
237	8609	2
237	40635	2
237	34045	2
237	37590	2
237	13683	2
237	36771	2
237	1648	1
237	40776	1
237	5974	1
237	4202	1
237	26502	1
237	36908	1
237	18615	1
238	20638	1
238	42018	1
238	17347	1
238	1882	1
238	22938	1
238	35126	1
238	25473	1
238	33087	1
238	6886	1
238	31081	1
238	1446	1
238	37572	1
238	43505	1
238	42699	1
238	15978	1
238	3826	1
238	28257	1
238	14269	1
238	17260	1
238	38842	1
239	36891	9
239	15674	7
239	29506	6
239	31091	5
239	43274	4
239	9504	4
239	1179	3
239	36599	3
239	4736	3
239	27503	3
239	5757	3
239	15185	3
239	6882	3
239	9255	3
239	22684	3
239	2471	3
239	20723	3
239	21870	2
239	42908	2
239	40936	2
240	22096	2
240	23985	1
240	15346	1
240	43744	1
240	41294	1
240	7502	1
241	42038	3
241	14294	2
241	4780	2
241	36914	2
241	31104	1
241	13927	1
241	1896	1
241	20057	1
241	523	1
241	40708	1
241	23363	1
241	35018	1
241	22125	1
241	5437	1
241	22880	1
241	15369	1
241	4333	1
241	28610	1
241	18286	1
241	5155	1
242	20743	1
242	27779	1
242	2749	1
242	10548	1
242	22880	1
242	29305	1
242	13744	1
242	16191	1
242	17167	1
242	18286	1
242	35175	1
242	25070	1
242	30995	1
243	28418	1
243	27069	1
243	4780	1
243	1907	1
243	32312	1
243	8937	1
243	2682	1
243	20527	1
243	37998	1
243	30894	1
243	43273	1
243	10161	1
243	34071	1
243	19976	1
243	38737	1
243	13866	1
243	29259	1
243	831	1
243	33727	1
243	37683	1
244	42038	1
244	14294	1
244	22880	1
244	4780	1
244	15369	1
244	4333	1
244	28610	1
244	18286	1
244	5155	1
244	13625	1
244	27580	1
244	36914	1
244	8692	1
244	14038	1
245	28636	4
245	22839	3
245	33912	3
245	9693	3
245	5193	2
245	7675	2
245	6750	2
245	10570	2
245	14542	2
245	9224	2
245	18770	1
245	533	1
245	32650	1
245	9983	1
245	33824	1
245	34215	1
245	21026	1
245	20254	1
245	13696	1
245	19681	1
246	29506	3
246	7040	3
246	8726	3
246	8052	2
246	37163	2
246	30687	1
246	33671	1
246	38523	1
246	5492	1
246	7663	1
246	2625	1
246	26792	1
246	18605	1
246	13010	1
246	1713	1
246	11607	1
246	40167	1
246	17612	1
246	10426	1
246	4738	1
247	30876	2
247	18686	2
247	29299	2
247	13467	1
247	9956	1
247	793	1
247	16718	1
247	24799	1
247	31421	1
247	4780	1
247	32099	1
247	34949	1
247	42786	1
247	21386	1
247	40422	1
247	7547	1
247	28626	1
247	41885	1
247	6317	1
247	43344	1
248	16740	1
249	24279	2
249	43390	1
249	42886	1
249	31771	1
249	33748	1
249	16803	1
249	37226	1
249	11715	1
249	510	1
249	5481	1
249	9549	1
249	13310	1
249	18097	1
249	38295	1
249	35144	1
249	34422	1
249	42759	1
249	27907	1
250	22884	2
250	2819	2
250	6650	1
250	13012	1
250	30680	1
250	15511	1
250	6626	1
250	6858	1
250	5307	1
250	38959	1
250	15603	1
250	25921	1
250	36802	1
250	19954	1
250	12247	1
250	42797	1
250	31379	1
250	8032	1
250	37662	1
250	5743	1
251	23164	1
251	5193	1
251	44144	1
251	40918	1
251	1941	1
251	18940	1
251	31908	1
251	7562	1
251	41290	1
251	32611	1
251	6944	1
251	25027	1
251	41254	1
251	34960	1
251	7472	1
251	13217	1
251	17333	1
251	28815	1
251	28139	1
251	33039	1
252	14346	1
252	25384	1
252	29414	1
252	23969	1
252	16129	1
252	11973	1
253	14719	1
253	33174	1
253	29319	1
253	28855	1
253	20538	1
253	13263	1
253	29136	1
254	6701	2
254	30662	1
254	16055	1
254	24585	1
254	2502	1
254	11228	1
254	20952	1
254	40598	1
254	40098	1
254	9943	1
254	10567	1
254	2874	1
254	28170	1
254	9547	1
254	14868	1
254	38976	1
254	12238	1
254	40778	1
254	20197	1
254	37253	1
255	4077	1
255	20835	1
255	21274	1
255	40728	1
255	39719	1
255	6343	1
255	13115	1
256	28971	5
256	20055	4
256	2000	3
256	17124	2
256	2381	2
256	14775	2
256	34472	2
256	4137	2
256	26789	2
256	29464	1
256	34869	1
256	31489	1
256	9797	1
256	13887	1
256	10704	1
256	23081	1
256	8620	1
256	24200	1
256	5163	1
256	3446	1
257	27590	1
257	32337	1
257	1897	1
257	25255	1
257	8065	1
257	25523	1
258	14294	1
258	23265	1
258	8000	1
258	15369	1
258	4333	1
258	23920	1
258	24392	1
258	20794	1
258	37232	1
258	3228	1
259	9308	1
259	13753	1
259	21559	1
259	32867	1
259	27359	1
259	36600	1
259	14855	1
259	1421	1
259	15931	1
259	18796	1
260	16191	1
260	24276	1
260	26483	1
260	32750	1
260	34808	1
260	12912	1
260	17806	1
261	22358	1
261	25608	1
261	28332	1
261	12844	1
261	29839	1
261	41827	1
261	5771	1
261	7000	1
261	41053	1
261	480	1
261	41627	1
261	24949	1
261	31021	1
261	41189	1
261	9297	1
261	38787	1
261	36830	1
261	3670	1
261	35930	1
261	19581	1
262	16271	1
262	12407	1
262	20592	1
262	14823	1
262	5505	1
262	7224	1
262	38165	1
262	19508	1
262	18315	1
262	32120	1
262	35979	1
262	8707	1
262	40676	1
262	18353	1
262	39619	1
263	16592	2
263	35766	2
263	10086	2
263	25671	2
263	2700	2
263	28386	2
263	12915	2
263	7308	2
263	17013	2
263	30698	2
263	38167	2
263	1172	2
263	6443	2
263	30297	1
263	14332	1
263	9634	1
263	7102	1
263	14107	1
263	30708	1
263	35477	1
264	20835	1
264	1068	1
264	21702	1
264	8146	1
264	5186	1
264	12616	1
264	42035	1
264	30861	1
264	639	1
264	14671	1
264	8564	1
264	31320	1
264	12660	1
264	23749	1
264	24692	1
264	14433	1
265	43633	1
265	28418	1
265	1907	1
265	16998	1
265	20216	1
266	42116	1
266	2599	1
266	40138	1
266	17561	1
266	4053	1
